timestamp_s,voltage_V,current_A
32619.0,8.9871,0.407
32620.0,8.988,0.398
32621.0,8.9787,0.3983
32622.0,9.0037,0.3988
32623.0,8.9943,0.4017
32624.0,9.008,0.3986
32625.0,9.0069,0.4025
32626.0,9.0034,0.3998
32627.0,9.0399,0.399
32628.0,9.0124,0.3983
32629.0,8.9811,0.3999
32630.0,9.0069,0.4013
32631.0,8.9992,0.3999
32632.0,8.9799,0.4007
32633.0,8.9787,0.3977
32634.0,9.0068,0.3979
32635.0,9.0105,0.4
32636.0,8.9843,0.4004
32637.0,9.0146,0.4001
32638.0,9.0043,0.3982
32639.0,9.0179,0.4002
32640.0,9.0163,0.4001
32641.0,8.9976,0.3996
32642.0,9.0245,0.398
32643.0,8.9831,0.4016
32644.0,9.0359,0.4
32645.0,8.9868,0.3977
32646.0,8.9993,0.3996
32647.0,8.9915,0.3983
32648.0,8.9943,0.4
32649.0,9.0439,0.4043
32650.0,8.9931,0.4004
32651.0,9.0128,0.4006
32652.0,8.9965,0.4043
32653.0,9.014,0.4008
32654.0,8.9918,0.4013
32655.0,9.0038,0.4004
32656.0,9.0094,0.3988
32657.0,8.9892,0.4013
32658.0,9.0414,0.4051
32659.0,9.0102,0.396
32660.0,8.9966,0.3986
32661.0,8.9895,0.3974
32662.0,9.0014,0.3978
32663.0,8.9818,0.4037
32664.0,9.0267,0.3995
32665.0,9.0065,0.4022
32666.0,8.9987,0.398
32667.0,9.0157,0.3981
32668.0,8.9892,0.3969
32669.0,8.9827,0.4043
32670.0,8.998,0.4023
32671.0,9.0019,0.3968
32672.0,9.008,0.4034
32673.0,8.9779,0.3992
32674.0,8.9932,0.4014
32675.0,8.9537,0.4001
32676.0,8.9823,0.3957
32677.0,9.0107,0.3975
32678.0,9.0144,0.4041
32679.0,8.9829,0.4028
32680.0,8.9951,0.3969
32681.0,9.0004,0.4006
32682.0,9.0162,0.3994
32683.0,9.0229,0.4034
32684.0,9.0023,0.3994
32685.0,8.9961,0.3977
32686.0,8.9783,0.4022
32687.0,9.0016,0.4036
32688.0,9.0311,0.4012
32689.0,9.0194,0.4017
32690.0,9.0026,0.3964
32691.0,9.0046,0.3962
32692.0,8.9897,0.396
32693.0,8.9946,0.4032
32694.0,9.0022,0.3988
32695.0,9.0023,0.4025
32696.0,9.0152,0.3982
32697.0,9.0144,0.4
32698.0,9.0078,0.3976
32699.0,8.985,0.399
32700.0,8.9856,0.3949
32701.0,8.9867,0.399
32702.0,9.0035,0.3988
32703.0,8.9696,0.3949
32704.0,8.9999,0.4013
32705.0,9.0211,0.4017
32706.0,9.01,0.398
32707.0,8.9947,0.3964
32708.0,8.9895,0.4052
32709.0,9.0121,0.4008
32710.0,9.0046,0.3929
32711.0,8.9963,0.3987
32712.0,8.9912,0.398
32713.0,9.0011,0.3978
32714.0,8.9955,0.4033
32715.0,9.0118,0.4008
32716.0,9.0186,0.4019
32717.0,8.9795,0.3996
32718.0,8.9816,0.4026
32719.0,9.0202,0.3989
32720.0,9.0025,0.4007
32721.0,8.983,0.4015
32722.0,9.0147,0.3981
32723.0,9.0051,0.3937
32724.0,9.033,0.3949
32725.0,8.9965,0.4069
32726.0,9.0166,0.402
32727.0,8.9783,0.4021
32728.0,9.0209,0.4043
32729.0,9.0142,0.3966
32730.0,9.0241,0.3978
32731.0,9.0167,0.3967
32732.0,8.9985,0.4071
32733.0,8.9824,0.397
32734.0,8.991,0.4038
32735.0,8.9736,0.398
32736.0,8.9862,0.4003
32737.0,9.0064,0.4038
32738.0,8.9993,0.4009
32739.0,8.9966,0.3996
32740.0,8.9881,0.4068
32741.0,8.9734,0.3945
32742.0,9.0027,0.3972
32743.0,9.0057,0.3991
32744.0,8.9851,0.4031
32745.0,8.992,0.3985
32746.0,9.0231,0.4029
32747.0,9.0174,0.3948
32748.0,8.9777,0.4034
32749.0,8.9987,0.4027
32750.0,9.0218,0.3968
32751.0,8.9968,0.3999
32752.0,8.996,0.3992
32753.0,9.0164,0.4014
32754.0,9.0148,0.4035
32755.0,9.014,0.398
32756.0,8.9961,0.4011
32757.0,9.0099,0.4007
32758.0,9.0224,0.4004
32759.0,8.9993,0.4044
32760.0,8.9939,0.4005
32761.0,9.0185,0.3964
32762.0,9.0307,0.4022
32763.0,9.0317,0.4048
32764.0,8.9944,0.4004
32765.0,8.9959,0.4041
32766.0,8.9846,0.3987
32767.0,9.0018,0.4012
32768.0,8.9839,0.3953
32769.0,8.9921,0.3982
32770.0,9.0105,0.4005
32771.0,9.0058,0.402
32772.0,8.9728,0.4013
32773.0,9.0236,0.4038
32774.0,8.9837,0.3954
32775.0,8.9856,0.4044
32776.0,8.9814,0.3979
32777.0,8.9901,0.3963
32778.0,8.9865,0.4031
32779.0,8.9869,0.3967
32780.0,8.963,0.4042
32781.0,9.0019,0.3935
32782.0,9.0035,0.3977
32783.0,9.0337,0.4026
32784.0,9.0073,0.402
32785.0,8.9926,0.3921
32786.0,8.982,0.398
32787.0,8.9986,0.3949
32788.0,9.0067,0.4004
32789.0,8.9924,0.4002
32790.0,9.0009,0.3993
32791.0,9.0285,0.3997
32792.0,8.9942,0.3967
32793.0,8.9717,0.3978
32794.0,9.0131,0.4032
32795.0,9.0047,0.3985
32796.0,8.9744,0.3983
32797.0,9.0064,0.4034
32798.0,8.985,0.3965
32799.0,9.0066,0.4044
32800.0,9.0286,0.4047
32801.0,8.9973,0.397
32802.0,9.0162,0.4028
32803.0,8.9816,0.3935
32804.0,8.9772,0.4003
32805.0,9.0303,0.397
32806.0,9.0046,0.4015
32807.0,9.0096,0.4009
32808.0,9.0173,0.3992
32809.0,8.9921,0.3967
32810.0,9.0124,0.4028
32811.0,9.0101,0.3999
32812.0,8.9806,0.3979
32813.0,9.0227,0.3985
32814.0,9.0196,0.3997
32815.0,8.9807,0.3997
32816.0,9.003,0.4009
32817.0,8.9965,0.4029
32818.0,9.0213,0.4031
32819.0,8.9788,0.3993
32820.0,9.054,0.4013
32821.0,8.9974,0.3994
32822.0,9.0111,0.4036
32823.0,9.0208,0.3996
32824.0,8.9971,0.4004
32825.0,8.9983,0.3999
32826.0,8.9925,0.4014
32827.0,8.9867,0.4019
32828.0,9.0041,0.4042
32829.0,8.998,0.4036
32830.0,8.9924,0.4001
32831.0,8.9932,0.3999
32832.0,9.0086,0.3993
32833.0,8.988,0.403
32834.0,8.9963,0.4007
32835.0,9.0135,0.4074
32836.0,9.0037,0.3998
32837.0,8.9843,0.4046
32838.0,8.9996,0.4046
32839.0,9.0066,0.4045
32840.0,9.0148,0.399
32841.0,8.9887,0.3997
32842.0,8.9916,0.3995
32843.0,8.9896,0.4044
32844.0,8.9903,0.3986
32845.0,9.0061,0.3983
32846.0,9.0089,0.4021
32847.0,9.0158,0.396
32848.0,8.9986,0.4023
32849.0,8.9789,0.3966
32850.0,9.01,0.3988
32851.0,9.0024,0.4035
32852.0,9.0009,0.3983
32853.0,8.9807,0.4009
32854.0,8.9971,0.4036
32855.0,8.9821,0.3966
32856.0,9.0072,0.4005
32857.0,8.9936,0.4019
32858.0,8.9922,0.3957
32859.0,8.9769,0.3969
32860.0,9.0154,0.4048
32861.0,8.9961,0.3966
32862.0,9.0013,0.399
32863.0,8.989,0.394
32864.0,8.9752,0.3976
32865.0,8.992,0.4023
32866.0,8.9944,0.4029
32867.0,9.0044,0.4024
32868.0,8.9947,0.3999
32869.0,8.9892,0.3968
32870.0,8.9774,0.4012
32871.0,9.0007,0.3987
32872.0,8.9881,0.3952
32873.0,9.0198,0.4001
32874.0,9.0023,0.4038
32875.0,9.0084,0.4033
32876.0,8.9963,0.4035
32877.0,9.003,0.4009
32878.0,8.9866,0.3972
32879.0,8.9823,0.4018
32880.0,9.0002,0.4005
32881.0,9.0086,0.3992
32882.0,8.9708,0.402
32883.0,8.9925,0.4014
32884.0,9.0276,0.3981
32885.0,9.0072,0.398
32886.0,9.0231,0.3965
32887.0,8.9905,0.4008
32888.0,8.9931,0.4027
32889.0,9.0145,0.3982
32890.0,9.0094,0.3968
32891.0,8.9986,0.4015
32892.0,8.9811,0.4047
32893.0,9.0174,0.406
32894.0,9.0377,0.4045
32895.0,8.9764,0.3999
32896.0,9.0211,0.3973
32897.0,8.993,0.4018
32898.0,8.995,0.3998
32899.0,9.004,0.3994
32900.0,8.9819,0.4057
32901.0,8.9994,0.4042
32902.0,8.9758,0.4019
32903.0,9.0071,0.3997
32904.0,9.0335,0.4
32905.0,8.9904,0.3954
32906.0,8.9975,0.4031
32907.0,8.9982,0.4039
32908.0,9.0148,0.3977
32909.0,9.0061,0.3981
32910.0,9.0138,0.4029
32911.0,8.9924,0.399
32912.0,9.0065,0.4034
32913.0,8.9495,0.3977
32914.0,9.01,0.3991
32915.0,8.9817,0.4016
32916.0,8.9951,0.399
32917.0,9.0112,0.3989
32918.0,8.977,0.3988
32919.0,9.0163,0.4021
32920.0,8.9981,0.4029
32921.0,9.0218,0.4015
32922.0,8.9865,0.3979
32923.0,8.9728,0.4041
32924.0,8.9996,0.4008
32925.0,9.0088,0.4032
32926.0,9.0101,0.3961
32927.0,8.983,0.4035
32928.0,8.9756,0.3989
32929.0,8.9953,0.3987
32930.0,9.0077,0.4012
32931.0,9.007,0.3938
32932.0,9.0236,0.401
32933.0,8.9944,0.3992
32934.0,8.9723,0.4042
32935.0,9.0179,0.4008
32936.0,9.0029,0.397
32937.0,9.0042,0.3976
32938.0,9.0115,0.3926
32939.0,9.019,0.4073
32940.0,8.9997,0.3925
32941.0,9.0176,0.3984
32942.0,9.0083,0.4022
32943.0,8.9902,0.4044
32944.0,8.9965,0.4054
32945.0,9.0093,0.3997
32946.0,8.9894,0.4015
32947.0,9.0133,0.3991
32948.0,9.0024,0.3953
32949.0,9.0057,0.3969
32950.0,9.0216,0.3949
32951.0,9.0053,0.4009
32952.0,9.0011,0.399
32953.0,8.9988,0.3994
32954.0,8.998,0.402
32955.0,9.0047,0.4007
32956.0,9.0204,0.402
32957.0,8.9908,0.4054
32958.0,8.9897,0.3976
32959.0,9.0193,0.3944
32960.0,8.9915,0.3983
32961.0,9.0032,0.3994
32962.0,8.9911,0.4013
32963.0,8.9748,0.4022
32964.0,9.003,0.3968
32965.0,9.0167,0.3964
32966.0,8.9991,0.4041
32967.0,8.9778,0.401
32968.0,9.0016,0.4011
32969.0,8.9887,0.4008
32970.0,8.9607,0.4004
32971.0,8.9988,0.3993
32972.0,9.0078,0.3979
32973.0,9.0177,0.3984
32974.0,9.0264,0.4065
32975.0,9.0098,0.4054
32976.0,9.014,0.4028
32977.0,8.9807,0.3998
32978.0,9.0243,0.4017
32979.0,9.019,0.3957
32980.0,8.9945,0.403
32981.0,9.0102,0.3993
32982.0,9.0087,0.4
32983.0,9.0221,0.4003
32984.0,8.9977,0.3995
32985.0,8.9888,0.4024
32986.0,8.9927,0.4048
32987.0,9.0135,0.4026
32988.0,8.9712,0.4002
32989.0,8.955,0.3968
32990.0,9.0134,0.4001
32991.0,9.0041,0.3998
32992.0,9.0003,0.4025
32993.0,8.9804,0.3981
32994.0,8.9744,0.3973
32995.0,8.9905,0.4009
32996.0,9.0054,0.4028
32997.0,8.9912,0.4005
32998.0,9.0135,0.4029
32999.0,8.9857,0.3962
33000.0,10.5308,0.4014
33001.0,10.5491,0.3962
33002.0,10.5329,0.408
33003.0,10.5337,0.404
33004.0,10.5289,0.4012
33005.0,10.5262,0.3952
33006.0,10.5439,0.3959
33007.0,10.5458,0.4057
33008.0,10.542,0.3965
33009.0,10.5293,0.4015
33010.0,10.5356,0.4055
33011.0,10.5625,0.4003
33012.0,10.5173,0.3964
33013.0,10.5669,0.3947
33014.0,10.5401,0.4011
33015.0,10.5359,0.3967
33016.0,10.5529,0.4
33017.0,10.5076,0.3968
33018.0,10.5593,0.3982
33019.0,10.5665,0.3983
33020.0,10.5549,0.3992
33021.0,10.5071,0.3978
33022.0,10.5501,0.4009
33023.0,10.5633,0.403
33024.0,10.5617,0.3989
33025.0,10.5175,0.4008
33026.0,10.5538,0.3972
33027.0,10.5655,0.3953
33028.0,10.539,0.4012
33029.0,10.5168,0.4026
33030.0,10.551,0.3943
33031.0,10.5544,0.3997
33032.0,10.5365,0.4013
33033.0,10.5207,0.4009
33034.0,10.5533,0.3982
33035.0,8.9885,0.4001
33036.0,9.006,0.4028
33037.0,9.0234,0.3974
33038.0,8.9751,0.4047
33039.0,9.0136,0.3958
33040.0,8.9969,0.4027
33041.0,8.9973,0.4002
33042.0,9.0077,0.3985
33043.0,8.9884,0.3945
33044.0,8.9824,0.4036
33045.0,8.9732,0.3972
33046.0,9.0185,0.3999
33047.0,8.9944,0.4014
33048.0,9.0085,0.4071
33049.0,8.9927,0.3989
33050.0,8.9826,0.4002
33051.0,9.0098,0.4012
33052.0,9.0049,0.4003
33053.0,8.9964,0.3977
33054.0,9.0045,0.4045
33055.0,8.9856,0.3986
33056.0,9.0159,0.4014
33057.0,9.0194,0.3993
33058.0,9.0114,0.3982
33059.0,8.9944,0.4031
33060.0,9.0009,0.4008
33061.0,9.0235,0.3934
33062.0,9.0192,0.4009
33063.0,9.0299,0.3981
33064.0,8.9883,0.3952
33065.0,8.9869,0.4029
33066.0,9.002,0.3977
33067.0,9.0061,0.4008
33068.0,8.9979,0.4028
33069.0,8.9942,0.3993
33070.0,9.019,0.4008
33071.0,8.9986,0.398
33072.0,8.9818,0.4033
33073.0,8.9835,0.3995
33074.0,9.0037,0.4016
33075.0,9.045,0.4045
33076.0,8.9854,0.3944
33077.0,8.9953,0.3979
33078.0,9.0361,0.3995
33079.0,8.9927,0.4004
33080.0,9.0068,0.4018
33081.0,9.0281,0.4037
33082.0,8.9857,0.3978
33083.0,8.9954,0.3994
33084.0,8.9927,0.4034
33085.0,8.9772,0.401
33086.0,9.0235,0.3949
33087.0,8.9912,0.3946
33088.0,8.9869,0.3985
33089.0,8.9933,0.4017
33090.0,9.0139,0.4016
33091.0,9.0017,0.3973
33092.0,8.9881,0.402
33093.0,9.0061,0.4008
33094.0,9.0122,0.3968
33095.0,8.9996,0.3982
33096.0,8.9965,0.3942
33097.0,9.0152,0.3964
33098.0,8.9973,0.3943
33099.0,9.0241,0.3954
33100.0,8.9886,0.405
33101.0,8.9883,0.3988
33102.0,8.9864,0.3947
33103.0,8.9964,0.4013
33104.0,9.0,0.4009
33105.0,8.9801,0.4006
33106.0,9.0015,0.3974
33107.0,9.0085,0.4019
33108.0,8.978,0.3967
33109.0,8.9922,0.4024
33110.0,9.0085,0.4027
33111.0,8.9837,0.3998
33112.0,8.9953,0.3956
33113.0,9.0163,0.4024
33114.0,9.0269,0.3982
33115.0,9.0066,0.4008
33116.0,8.9975,0.4021
33117.0,8.9925,0.3976
33118.0,9.0137,0.4064
33119.0,9.017,0.3999
33120.0,8.9827,0.398
33121.0,9.0137,0.403
33122.0,8.9909,0.4046
33123.0,8.9871,0.3938
33124.0,8.9977,0.3959
33125.0,9.0149,0.3977
33126.0,9.0046,0.4063
33127.0,9.0042,0.3986
33128.0,9.0053,0.4046
33129.0,9.007,0.4007
33130.0,8.9983,0.3956
33131.0,9.0095,0.4026
33132.0,8.9901,0.401
33133.0,9.0098,0.3974
33134.0,9.0129,0.398
33135.0,9.0105,0.3969
33136.0,9.0113,0.3981
33137.0,9.007,0.402
33138.0,9.0176,0.3973
33139.0,8.9659,0.4003
33140.0,9.0128,0.4009
33141.0,9.0296,0.3998
33142.0,8.9907,0.3952
33143.0,8.989,0.4022
33144.0,9.0193,0.3965
33145.0,8.9861,0.3983
33146.0,8.99,0.3986
33147.0,9.0025,0.3999
33148.0,8.988,0.4003
33149.0,9.0131,0.4021
33150.0,8.9881,0.3991
33151.0,9.0054,0.3963
33152.0,9.0043,0.4033
33153.0,9.025,0.3988
33154.0,9.0175,0.3994
33155.0,8.9921,0.397
33156.0,8.981,0.3974
33157.0,9.0126,0.4043
33158.0,8.9902,0.3959
33159.0,8.995,0.3963
33160.0,8.9841,0.3986
33161.0,9.0102,0.401
33162.0,8.9903,0.3971
33163.0,8.9995,0.3953
33164.0,8.9997,0.3963
33165.0,9.0028,0.3988
33166.0,9.0099,0.397
33167.0,8.9964,0.4067
33168.0,8.9889,0.4059
33169.0,8.9721,0.4035
33170.0,9.0015,0.4011
33171.0,8.9976,0.4011
33172.0,8.9893,0.404
33173.0,9.0009,0.4004
33174.0,9.0128,0.3975
33175.0,9.0167,0.4064
33176.0,8.977,0.4017
33177.0,8.9946,0.4044
33178.0,9.0144,0.4054
33179.0,9.0239,0.3947
33180.0,8.9877,0.3974
33181.0,9.0207,0.3994
33182.0,8.9797,0.4015
33183.0,9.0172,0.4027
33184.0,8.9958,0.3998
33185.0,9.0234,0.4039
33186.0,8.993,0.4018
33187.0,8.9954,0.4018
33188.0,8.998,0.3992
33189.0,8.9769,0.4009
33190.0,8.9736,0.4009
33191.0,9.0077,0.4029
33192.0,9.0148,0.396
33193.0,9.0091,0.4021
33194.0,8.9812,0.3951
33195.0,9.0072,0.3974
33196.0,8.9851,0.4018
33197.0,9.0061,0.3975
33198.0,9.017,0.4001
33199.0,9.0055,0.3972
33200.0,9.022,0.4018
33201.0,8.9978,0.4001
33202.0,8.9968,0.3999
33203.0,9.001,0.4033
33204.0,8.9799,0.4013
33205.0,8.994,0.4015
33206.0,8.9953,0.4033
33207.0,8.9957,0.4036
33208.0,9.004,0.3971
33209.0,8.9778,0.4022
33210.0,8.9828,0.4013
33211.0,9.017,0.4039
33212.0,8.9699,0.3961
33213.0,9.0092,0.3979
33214.0,8.9944,0.3994
33215.0,9.0024,0.4042
33216.0,9.0234,0.3991
33217.0,8.998,0.3999
33218.0,9.0094,0.3979
33219.0,9.0009,0.4024
33220.0,8.9984,0.402
33221.0,8.9965,0.3984
33222.0,9.0105,0.3969
33223.0,8.989,0.4023
33224.0,8.983,0.4015
33225.0,9.0011,0.398
33226.0,9.0029,0.4021
33227.0,8.9726,0.4019
33228.0,8.9998,0.4037
33229.0,8.9816,0.4025
33230.0,9.0094,0.399
33231.0,8.9729,0.3977
33232.0,9.0289,0.406
33233.0,8.9949,0.3985
33234.0,8.987,0.3945
33235.0,8.9958,0.3964
33236.0,9.0083,0.3939
33237.0,9.0134,0.4037
33238.0,8.9959,0.4055
33239.0,8.9784,0.4007
33240.0,8.9818,0.3952
33241.0,9.0043,0.4036
33242.0,9.0148,0.4014
33243.0,9.0168,0.4037
33244.0,9.0025,0.4018
33245.0,9.0145,0.3958
33246.0,9.0287,0.402
33247.0,9.0179,0.3953
33248.0,9.0138,0.3977
33249.0,8.9879,0.4031
33250.0,9.0144,0.403
33251.0,9.0069,0.3972
33252.0,9.0098,0.3966
33253.0,9.0189,0.4001
33254.0,9.0054,0.406
33255.0,8.9985,0.4017
33256.0,8.984,0.4071
33257.0,8.9956,0.3995
33258.0,9.0032,0.4026
33259.0,9.0042,0.3991
33260.0,9.0037,0.3976
33261.0,9.0144,0.3971
33262.0,9.013,0.4011
33263.0,8.9991,0.4039
33264.0,8.9873,0.399
33265.0,9.0058,0.4043
33266.0,9.0337,0.4055
33267.0,9.0048,0.4026
33268.0,8.9956,0.401
33269.0,9.008,0.398
33270.0,9.0089,0.4039
33271.0,9.0088,0.3966
33272.0,9.0206,0.4018
33273.0,9.0058,0.3961
33274.0,9.0199,0.3968
33275.0,9.0035,0.3998
33276.0,9.0227,0.4021
33277.0,9.0181,0.403
33278.0,9.0138,0.4
33279.0,9.0118,0.3987
33280.0,9.0345,0.3976
33281.0,9.0161,0.4021
33282.0,8.9873,0.402
33283.0,9.0037,0.4005
33284.0,8.996,0.4009
33285.0,9.031,0.4048
33286.0,9.0188,0.403
33287.0,9.0305,0.3958
33288.0,8.9886,0.4027
33289.0,9.0165,0.4041
33290.0,8.9795,0.3975
33291.0,8.9761,0.4028
33292.0,8.994,0.409
33293.0,9.0227,0.4014
33294.0,8.9851,0.3993
33295.0,8.9997,0.3997
33296.0,9.0178,0.4004
33297.0,9.0127,0.3953
33298.0,9.0332,0.3951
33299.0,9.0001,0.4008
33300.0,8.9934,0.3999
33301.0,8.9836,0.402
33302.0,8.9945,0.3992
33303.0,8.9834,0.4002
33304.0,8.9731,0.4029
33305.0,9.0295,0.3932
33306.0,9.0007,0.3973
33307.0,9.0389,0.3984
33308.0,8.9874,0.3995
33309.0,8.9936,0.3957
33310.0,8.9884,0.3973
33311.0,8.9904,0.4021
33312.0,9.0131,0.4014
33313.0,9.0085,0.3916
33314.0,9.0131,0.3993
33315.0,9.0201,0.3996
33316.0,9.0166,0.3973
33317.0,8.9849,0.3996
33318.0,8.9921,0.4012
33319.0,9.0018,0.4021
33320.0,9.0559,0.4003
33321.0,9.0116,0.4019
33322.0,9.0016,0.4
33323.0,9.0101,0.3931
33324.0,8.991,0.3996
33325.0,9.0039,0.3963
33326.0,9.0143,0.4003
33327.0,8.9996,0.3993
33328.0,8.9887,0.3993
33329.0,8.9988,0.3975
33330.0,8.9952,0.3988
33331.0,8.9796,0.4009
33332.0,8.9914,0.3973
33333.0,8.9791,0.3981
33334.0,8.9814,0.3947
33335.0,8.9829,0.4008
33336.0,9.0143,0.3962
33337.0,9.0223,0.4001
33338.0,8.977,0.4021
33339.0,9.0237,0.4038
33340.0,8.9831,0.399
33341.0,9.0112,0.4019
33342.0,9.0039,0.4
33343.0,9.0095,0.3944
33344.0,8.9825,0.3955
33345.0,8.9728,0.4025
33346.0,8.988,0.4035
33347.0,9.0064,0.3936
33348.0,9.0294,0.401
33349.0,8.9846,0.4008
33350.0,8.9985,0.3976
33351.0,8.9888,0.3976
33352.0,8.9997,0.3968
33353.0,8.971,0.3942
33354.0,9.0225,0.3968
33355.0,9.0004,0.4021
33356.0,9.0138,0.3989
33357.0,8.9965,0.4022
33358.0,9.0029,0.394
33359.0,9.0169,0.4013
33360.0,9.002,0.4023
33361.0,9.0025,0.3922
33362.0,8.9881,0.3984
33363.0,8.992,0.401
33364.0,8.9848,0.4039
33365.0,8.9889,0.3959
33366.0,9.0188,0.4042
33367.0,9.0271,0.4013
33368.0,8.9813,0.397
33369.0,9.0059,0.403
33370.0,8.9952,0.4069
33371.0,9.021,0.399
33372.0,9.002,0.3987
33373.0,8.9999,0.3971
33374.0,8.9888,0.4055
33375.0,8.977,0.3978
33376.0,9.0114,0.3971
33377.0,9.0053,0.3981
33378.0,9.0057,0.3982
33379.0,8.991,0.3983
33380.0,8.9978,0.3976
33381.0,9.0119,0.3979
33382.0,9.0147,0.4004
33383.0,8.9823,0.404
33384.0,8.9905,0.397
33385.0,8.9792,0.3961
33386.0,9.003,0.401
33387.0,9.0133,0.4016
33388.0,8.9958,0.4046
33389.0,8.9901,0.4042
33390.0,8.995,0.3952
33391.0,9.0346,0.394
33392.0,9.0179,0.4017
33393.0,9.011,0.4016
33394.0,9.0048,0.4044
33395.0,8.9998,0.4012
33396.0,8.9864,0.3983
33397.0,8.9841,0.4031
33398.0,8.9915,0.3969
33399.0,8.9857,0.406
33400.0,8.9909,0.4008
33401.0,8.9985,0.3978
33402.0,8.9996,0.3973
33403.0,8.9907,0.4006
33404.0,9.0074,0.3998
33405.0,8.9972,0.3996
33406.0,9.0032,0.3961
33407.0,8.9888,0.3995
33408.0,9.0104,0.4025
33409.0,8.992,0.3977
33410.0,9.0241,0.4008
33411.0,8.9966,0.4034
33412.0,8.9986,0.4019
33413.0,9.0089,0.3964
33414.0,9.0122,0.401
33415.0,9.0138,0.4044
33416.0,9.0266,0.4015
33417.0,9.0099,0.4035
33418.0,8.999,0.4029
33419.0,8.9921,0.3966
33420.0,8.998,0.4053
33421.0,9.0223,0.4038
33422.0,8.9792,0.3992
33423.0,8.9877,0.4039
33424.0,8.9967,0.3996
33425.0,8.9875,0.3997
33426.0,8.9939,0.3973
33427.0,9.0271,0.3969
33428.0,8.9955,0.4004
33429.0,9.0062,0.3992
33430.0,8.9751,0.3955
33431.0,8.9835,0.4011
33432.0,9.014,0.4015
33433.0,9.025,0.4009
33434.0,9.0033,0.4009
33435.0,8.9954,0.4012
33436.0,9.0074,0.4005
33437.0,8.961,0.401
33438.0,9.0034,0.4015
33439.0,8.9843,0.3982
33440.0,9.0119,0.3962
33441.0,8.9671,0.401
33442.0,8.9906,0.4005
33443.0,8.9994,0.4014
33444.0,8.9886,0.4034
33445.0,8.9944,0.3999
33446.0,9.0136,0.3996
33447.0,8.9996,0.4014
33448.0,8.986,0.3969
33449.0,9.0141,0.4001
33450.0,9.0038,0.3997
33451.0,9.0044,0.4026
33452.0,8.9866,0.3986
33453.0,8.9618,0.4003
33454.0,8.9864,0.3995
33455.0,8.9849,0.3925
33456.0,8.9908,0.3984
33457.0,8.9874,0.4
33458.0,9.0017,0.3973
33459.0,9.0132,0.3996
33460.0,9.0161,0.404
33461.0,9.0126,0.4029
33462.0,8.9865,0.3944
33463.0,9.0009,0.4023
33464.0,9.0235,0.4017
33465.0,8.9762,0.3997
33466.0,9.0202,0.393
33467.0,8.9851,0.4023
33468.0,9.0044,0.3987
33469.0,9.0062,0.4006
33470.0,9.0028,0.3971
33471.0,9.0334,0.3978
33472.0,8.9955,0.4028
33473.0,8.9754,0.4049
33474.0,9.0053,0.3987
33475.0,8.9974,0.4045
33476.0,9.0083,0.3987
33477.0,9.0132,0.3987
33478.0,8.9995,0.3957
33479.0,9.0065,0.4015
33480.0,9.0022,0.3994
33481.0,9.0269,0.3996
33482.0,8.9944,0.3989
33483.0,8.9897,0.397
33484.0,9.0132,0.4019
33485.0,8.9861,0.3998
33486.0,9.0059,0.4024
33487.0,8.9975,0.3972
33488.0,8.9985,0.4007
33489.0,9.0366,0.4064
33490.0,9.0185,0.3979
33491.0,9.0153,0.3985
33492.0,9.008,0.3985
33493.0,8.9896,0.3969
33494.0,9.0039,0.405
33495.0,9.0087,0.3931
33496.0,9.003,0.3963
33497.0,9.0014,0.4014
33498.0,8.994,0.3978
33499.0,9.0041,0.3999
33500.0,8.9921,0.3999
33501.0,9.0106,0.4015
33502.0,8.9698,0.4002
33503.0,9.0204,0.3988
33504.0,8.9803,0.4004
33505.0,8.984,0.3995
33506.0,9.0061,0.4051
33507.0,9.0081,0.3983
33508.0,9.0312,0.4017
33509.0,9.0044,0.4027
33510.0,8.9994,0.396
33511.0,9.0029,0.3967
33512.0,9.0239,0.4058
33513.0,9.0364,0.398
33514.0,8.9972,0.4
33515.0,9.0081,0.3995
33516.0,8.9989,0.3999
33517.0,8.9986,0.3989
33518.0,9.0282,0.4004
33519.0,8.9861,0.3976
33520.0,8.965,0.3993
33521.0,9.0048,0.3941
33522.0,9.018,0.3997
33523.0,9.0033,0.401
33524.0,9.0075,0.4029
33525.0,9.0113,0.4034
33526.0,9.0017,0.3989
33527.0,9.0083,0.4025
33528.0,9.0081,0.3965
33529.0,8.9706,0.3984
33530.0,9.0017,0.4049
33531.0,8.9764,0.4005
33532.0,8.9994,0.4007
33533.0,8.9926,0.3995
33534.0,9.0155,0.4056
33535.0,9.0037,0.4016
33536.0,9.0071,0.4045
33537.0,8.9971,0.3982
33538.0,9.0158,0.3971
33539.0,8.976,0.3977
33540.0,8.9866,0.4019
33541.0,9.0193,0.4049
33542.0,8.9935,0.4022
33543.0,8.9678,0.4026
33544.0,9.0218,0.4005
33545.0,9.0162,0.3962
33546.0,9.0107,0.4061
33547.0,9.0014,0.402
33548.0,9.0249,0.4016
33549.0,9.0189,0.4026
33550.0,9.0232,0.3949
33551.0,9.0104,0.3985
33552.0,9.0018,0.4019
33553.0,8.994,0.3996
33554.0,8.981,0.3998
33555.0,9.0075,0.4038
33556.0,9.0088,0.4004
33557.0,8.9948,0.4071
33558.0,9.0092,0.3999
33559.0,8.995,0.4024
33560.0,9.013,0.4015
33561.0,8.9868,0.3983
33562.0,8.9842,0.3969
33563.0,8.9964,0.4001
33564.0,9.0124,0.4058
